,RoundNumber,Country,Location,OfficialEventName,EventDate,EventName,EventFormat,Session1,Session1Date,Session2,Session2Date,Session3,Session3Date,Session4,Session4Date,Session5,Session5Date,F1ApiSupport,Year
364,8,Canada,Montreal,,1982-06-13 00:00:00,Canadian Grand Prix,conventional,Practice 1,1982-06-11,Practice 2,1982-06-11,Practice 3,1982-06-12,Qualifying,1982-06-12,Race,1982-06-13 00:00:00,False,1982
365,9,Netherlands,Zandvoort,,1982-07-03 00:00:00,Dutch Grand Prix,conventional,Practice 1,1982-07-01,Practice 2,1982-07-01,Practice 3,1982-07-02,Qualifying,1982-07-02,Race,1982-07-03 00:00:00,False,1982
366,10,UK,Kent,,1982-07-18 00:00:00,British Grand Prix,conventional,Practice 1,1982-07-16,Practice 2,1982-07-16,Practice 3,1982-07-17,Qualifying,1982-07-17,Race,1982-07-18 00:00:00,False,1982
367,11,France,Le Castellet,,1982-07-25 00:00:00,French Grand Prix,conventional,Practice 1,1982-07-23,Practice 2,1982-07-23,Practice 3,1982-07-24,Qualifying,1982-07-24,Race,1982-07-25 00:00:00,False,1982
368,12,Germany,Hockenheim,,1982-08-08 00:00:00,German Grand Prix,conventional,Practice 1,1982-08-06,Practice 2,1982-08-06,Practice 3,1982-08-07,Qualifying,1982-08-07,Race,1982-08-08 00:00:00,False,1982
369,13,Austria,Spielberg,,1982-08-15 00:00:00,Austrian Grand Prix,conventional,Practice 1,1982-08-13,Practice 2,1982-08-13,Practice 3,1982-08-14,Qualifying,1982-08-14,Race,1982-08-15 00:00:00,False,1982
370,14,France,Dijon,,1982-08-29 00:00:00,Swiss Grand Prix,conventional,Practice 1,1982-08-27,Practice 2,1982-08-27,Practice 3,1982-08-28,Qualifying,1982-08-28,Race,1982-08-29 00:00:00,False,1982
371,15,Italy,Monza,,1982-09-12 00:00:00,Italian Grand Prix,conventional,Practice 1,1982-09-10,Practice 2,1982-09-10,Practice 3,1982-09-11,Qualifying,1982-09-11,Race,1982-09-12 00:00:00,False,1982
372,16,USA,Nevada,,1982-09-25 00:00:00,Caesars Palace Grand Prix,conventional,Practice 1,1982-09-23,Practice 2,1982-09-23,Practice 3,1982-09-24,Qualifying,1982-09-24,Race,1982-09-25 00:00:00,False,1982
373,1,Brazil,Rio de Janeiro,,1983-03-13 00:00:00,Brazilian Grand Prix,conventional,Practice 1,1983-03-11,Practice 2,1983-03-11,Practice 3,1983-03-12,Qualifying,1983-03-12,Race,1983-03-13 00:00:00,False,1983
374,2,USA,California,,1983-03-27 00:00:00,United States Grand Prix West,conventional,Practice 1,1983-03-25,Practice 2,1983-03-25,Practice 3,1983-03-26,Qualifying,1983-03-26,Race,1983-03-27 00:00:00,False,1983
375,3,France,Le Castellet,,1983-04-17 00:00:00,French Grand Prix,conventional,Practice 1,1983-04-15,Practice 2,1983-04-15,Practice 3,1983-04-16,Qualifying,1983-04-16,Race,1983-04-17 00:00:00,False,1983
376,4,Italy,Imola,,1983-05-01 00:00:00,San Marino Grand Prix,conventional,Practice 1,1983-04-29,Practice 2,1983-04-29,Practice 3,1983-04-30,Qualifying,1983-04-30,Race,1983-05-01 00:00:00,False,1983
377,5,Monaco,Monte-Carlo,,1983-05-15 00:00:00,Monaco Grand Prix,conventional,Practice 1,1983-05-13,Practice 2,1983-05-13,Practice 3,1983-05-14,Qualifying,1983-05-14,Race,1983-05-15 00:00:00,False,1983
378,6,Belgium,Spa,,1983-05-22 00:00:00,Belgian Grand Prix,conventional,Practice 1,1983-05-20,Practice 2,1983-05-20,Practice 3,1983-05-21,Qualifying,1983-05-21,Race,1983-05-22 00:00:00,False,1983
379,7,USA,Detroit,,1983-06-05 00:00:00,Detroit Grand Prix,conventional,Practice 1,1983-06-03,Practice 2,1983-06-03,Practice 3,1983-06-04,Qualifying,1983-06-04,Race,1983-06-05 00:00:00,False,1983
380,8,Canada,Montreal,,1983-06-12 00:00:00,Canadian Grand Prix,conventional,Practice 1,1983-06-10,Practice 2,1983-06-10,Practice 3,1983-06-11,Qualifying,1983-06-11,Race,1983-06-12 00:00:00,False,1983
381,9,UK,Silverstone,,1983-07-16 00:00:00,British Grand Prix,conventional,Practice 1,1983-07-14,Practice 2,1983-07-14,Practice 3,1983-07-15,Qualifying,1983-07-15,Race,1983-07-16 00:00:00,False,1983
382,10,Germany,Hockenheim,,1983-08-07 00:00:00,German Grand Prix,conventional,Practice 1,1983-08-05,Practice 2,1983-08-05,Practice 3,1983-08-06,Qualifying,1983-08-06,Race,1983-08-07 00:00:00,False,1983
383,11,Austria,Spielberg,,1983-08-14 00:00:00,Austrian Grand Prix,conventional,Practice 1,1983-08-12,Practice 2,1983-08-12,Practice 3,1983-08-13,Qualifying,1983-08-13,Race,1983-08-14 00:00:00,False,1983
384,12,Netherlands,Zandvoort,,1983-08-28 00:00:00,Dutch Grand Prix,conventional,Practice 1,1983-08-26,Practice 2,1983-08-26,Practice 3,1983-08-27,Qualifying,1983-08-27,Race,1983-08-28 00:00:00,False,1983
385,13,Italy,Monza,,1983-09-11 00:00:00,Italian Grand Prix,conventional,Practice 1,1983-09-09,Practice 2,1983-09-09,Practice 3,1983-09-10,Qualifying,1983-09-10,Race,1983-09-11 00:00:00,False,1983
386,14,UK,Kent,,1983-09-25 00:00:00,European Grand Prix,conventional,Practice 1,1983-09-23,Practice 2,1983-09-23,Practice 3,1983-09-24,Qualifying,1983-09-24,Race,1983-09-25 00:00:00,False,1983
387,15,South Africa,Midrand,,1983-10-15 00:00:00,South African Grand Prix,conventional,Practice 1,1983-10-13,Practice 2,1983-10-13,Practice 3,1983-10-14,Qualifying,1983-10-14,Race,1983-10-15 00:00:00,False,1983
388,1,Brazil,Rio de Janeiro,,1984-03-25 00:00:00,Brazilian Grand Prix,conventional,Practice 1,1984-03-23,Practice 2,1984-03-23,Practice 3,1984-03-24,Qualifying,1984-03-24,Race,1984-03-25 00:00:00,False,1984
389,2,South Africa,Midrand,,1984-04-07 00:00:00,South African Grand Prix,conventional,Practice 1,1984-04-05,Practice 2,1984-04-05,Practice 3,1984-04-06,Qualifying,1984-04-06,Race,1984-04-07 00:00:00,False,1984
390,3,Belgium,Heusden-Zolder,,1984-04-29 00:00:00,Belgian Grand Prix,conventional,Practice 1,1984-04-27,Practice 2,1984-04-27,Practice 3,1984-04-28,Qualifying,1984-04-28,Race,1984-04-29 00:00:00,False,1984
391,4,Italy,Imola,,1984-05-06 00:00:00,San Marino Grand Prix,conventional,Practice 1,1984-05-04,Practice 2,1984-05-04,Practice 3,1984-05-05,Qualifying,1984-05-05,Race,1984-05-06 00:00:00,False,1984
392,5,France,Dijon,,1984-05-20 00:00:00,French Grand Prix,conventional,Practice 1,1984-05-18,Practice 2,1984-05-18,Practice 3,1984-05-19,Qualifying,1984-05-19,Race,1984-05-20 00:00:00,False,1984
393,6,Monaco,Monte-Carlo,,1984-06-03 00:00:00,Monaco Grand Prix,conventional,Practice 1,1984-06-01,Practice 2,1984-06-01,Practice 3,1984-06-02,Qualifying,1984-06-02,Race,1984-06-03 00:00:00,False,1984
394,7,Canada,Montreal,,1984-06-17 00:00:00,Canadian Grand Prix,conventional,Practice 1,1984-06-15,Practice 2,1984-06-15,Practice 3,1984-06-16,Qualifying,1984-06-16,Race,1984-06-17 00:00:00,False,1984
395,8,USA,Detroit,,1984-06-24 00:00:00,Detroit Grand Prix,conventional,Practice 1,1984-06-22,Practice 2,1984-06-22,Practice 3,1984-06-23,Qualifying,1984-06-23,Race,1984-06-24 00:00:00,False,1984
396,9,USA,Dallas,,1984-07-08 00:00:00,Dallas Grand Prix,conventional,Practice 1,1984-07-06,Practice 2,1984-07-06,Practice 3,1984-07-07,Qualifying,1984-07-07,Race,1984-07-08 00:00:00,False,1984
397,10,UK,Kent,,1984-07-22 00:00:00,British Grand Prix,conventional,Practice 1,1984-07-20,Practice 2,1984-07-20,Practice 3,1984-07-21,Qualifying,1984-07-21,Race,1984-07-22 00:00:00,False,1984
398,11,Germany,Hockenheim,,1984-08-05 00:00:00,German Grand Prix,conventional,Practice 1,1984-08-03,Practice 2,1984-08-03,Practice 3,1984-08-04,Qualifying,1984-08-04,Race,1984-08-05 00:00:00,False,1984
399,12,Austria,Spielberg,,1984-08-19 00:00:00,Austrian Grand Prix,conventional,Practice 1,1984-08-17,Practice 2,1984-08-17,Practice 3,1984-08-18,Qualifying,1984-08-18,Race,1984-08-19 00:00:00,False,1984
400,13,Netherlands,Zandvoort,,1984-08-26 00:00:00,Dutch Grand Prix,conventional,Practice 1,1984-08-24,Practice 2,1984-08-24,Practice 3,1984-08-25,Qualifying,1984-08-25,Race,1984-08-26 00:00:00,False,1984
401,14,Italy,Monza,,1984-09-09 00:00:00,Italian Grand Prix,conventional,Practice 1,1984-09-07,Practice 2,1984-09-07,Practice 3,1984-09-08,Qualifying,1984-09-08,Race,1984-09-09 00:00:00,False,1984
402,15,Germany,Nürburg,,1984-10-07 00:00:00,European Grand Prix,conventional,Practice 1,1984-10-05,Practice 2,1984-10-05,Practice 3,1984-10-06,Qualifying,1984-10-06,Race,1984-10-07 00:00:00,False,1984
403,16,Portugal,Estoril,,1984-10-21 00:00:00,Portuguese Grand Prix,conventional,Practice 1,1984-10-19,Practice 2,1984-10-19,Practice 3,1984-10-20,Qualifying,1984-10-20,Race,1984-10-21 00:00:00,False,1984
404,1,Brazil,Rio de Janeiro,,1985-04-07 00:00:00,Brazilian Grand Prix,conventional,Practice 1,1985-04-05,Practice 2,1985-04-05,Practice 3,1985-04-06,Qualifying,1985-04-06,Race,1985-04-07 00:00:00,False,1985
405,2,Portugal,Estoril,,1985-04-21 00:00:00,Portuguese Grand Prix,conventional,Practice 1,1985-04-19,Practice 2,1985-04-19,Practice 3,1985-04-20,Qualifying,1985-04-20,Race,1985-04-21 00:00:00,False,1985
406,3,Italy,Imola,,1985-05-05 00:00:00,San Marino Grand Prix,conventional,Practice 1,1985-05-03,Practice 2,1985-05-03,Practice 3,1985-05-04,Qualifying,1985-05-04,Race,1985-05-05 00:00:00,False,1985
407,4,Monaco,Monte-Carlo,,1985-05-19 00:00:00,Monaco Grand Prix,conventional,Practice 1,1985-05-17,Practice 2,1985-05-17,Practice 3,1985-05-18,Qualifying,1985-05-18,Race,1985-05-19 00:00:00,False,1985
408,5,Canada,Montreal,,1985-06-16 00:00:00,Canadian Grand Prix,conventional,Practice 1,1985-06-14,Practice 2,1985-06-14,Practice 3,1985-06-15,Qualifying,1985-06-15,Race,1985-06-16 00:00:00,False,1985
409,6,USA,Detroit,,1985-06-23 00:00:00,Detroit Grand Prix,conventional,Practice 1,1985-06-21,Practice 2,1985-06-21,Practice 3,1985-06-22,Qualifying,1985-06-22,Race,1985-06-23 00:00:00,False,1985
410,7,France,Le Castellet,,1985-07-07 00:00:00,French Grand Prix,conventional,Practice 1,1985-07-05,Practice 2,1985-07-05,Practice 3,1985-07-06,Qualifying,1985-07-06,Race,1985-07-07 00:00:00,False,1985
411,8,UK,Silverstone,,1985-07-21 00:00:00,British Grand Prix,conventional,Practice 1,1985-07-19,Practice 2,1985-07-19,Practice 3,1985-07-20,Qualifying,1985-07-20,Race,1985-07-21 00:00:00,False,1985
412,9,Germany,Nürburg,,1985-08-04 00:00:00,German Grand Prix,conventional,Practice 1,1985-08-02,Practice 2,1985-08-02,Practice 3,1985-08-03,Qualifying,1985-08-03,Race,1985-08-04 00:00:00,False,1985
413,10,Austria,Spielberg,,1985-08-18 00:00:00,Austrian Grand Prix,conventional,Practice 1,1985-08-16,Practice 2,1985-08-16,Practice 3,1985-08-17,Qualifying,1985-08-17,Race,1985-08-18 00:00:00,False,1985
414,11,Netherlands,Zandvoort,,1985-08-25 00:00:00,Dutch Grand Prix,conventional,Practice 1,1985-08-23,Practice 2,1985-08-23,Practice 3,1985-08-24,Qualifying,1985-08-24,Race,1985-08-25 00:00:00,False,1985
415,12,Italy,Monza,,1985-09-08 00:00:00,Italian Grand Prix,conventional,Practice 1,1985-09-06,Practice 2,1985-09-06,Practice 3,1985-09-07,Qualifying,1985-09-07,Race,1985-09-08 00:00:00,False,1985
416,13,Belgium,Spa,,1985-09-15 00:00:00,Belgian Grand Prix,conventional,Practice 1,1985-09-13,Practice 2,1985-09-13,Practice 3,1985-09-14,Qualifying,1985-09-14,Race,1985-09-15 00:00:00,False,1985
417,14,UK,Kent,,1985-10-06 00:00:00,European Grand Prix,conventional,Practice 1,1985-10-04,Practice 2,1985-10-04,Practice 3,1985-10-05,Qualifying,1985-10-05,Race,1985-10-06 00:00:00,False,1985
418,15,South Africa,Midrand,,1985-10-19 00:00:00,South African Grand Prix,conventional,Practice 1,1985-10-17,Practice 2,1985-10-17,Practice 3,1985-10-18,Qualifying,1985-10-18,Race,1985-10-19 00:00:00,False,1985
419,16,Australia,Adelaide,,1985-11-03 00:00:00,Australian Grand Prix,conventional,Practice 1,1985-11-01,Practice 2,1985-11-01,Practice 3,1985-11-02,Qualifying,1985-11-02,Race,1985-11-03 00:00:00,False,1985
420,1,Brazil,Rio de Janeiro,,1986-03-23 00:00:00,Brazilian Grand Prix,conventional,Practice 1,1986-03-21,Practice 2,1986-03-21,Practice 3,1986-03-22,Qualifying,1986-03-22,Race,1986-03-23 00:00:00,False,1986
421,2,Spain,Jerez de la Frontera,,1986-04-13 00:00:00,Spanish Grand Prix,conventional,Practice 1,1986-04-11,Practice 2,1986-04-11,Practice 3,1986-04-12,Qualifying,1986-04-12,Race,1986-04-13 00:00:00,False,1986
422,3,Italy,Imola,,1986-04-27 00:00:00,San Marino Grand Prix,conventional,Practice 1,1986-04-25,Practice 2,1986-04-25,Practice 3,1986-04-26,Qualifying,1986-04-26,Race,1986-04-27 00:00:00,False,1986
423,4,Monaco,Monte-Carlo,,1986-05-11 00:00:00,Monaco Grand Prix,conventional,Practice 1,1986-05-09,Practice 2,1986-05-09,Practice 3,1986-05-10,Qualifying,1986-05-10,Race,1986-05-11 00:00:00,False,1986
424,5,Belgium,Spa,,1986-05-25 00:00:00,Belgian Grand Prix,conventional,Practice 1,1986-05-23,Practice 2,1986-05-23,Practice 3,1986-05-24,Qualifying,1986-05-24,Race,1986-05-25 00:00:00,False,1986
425,6,Canada,Montreal,,1986-06-15 00:00:00,Canadian Grand Prix,conventional,Practice 1,1986-06-13,Practice 2,1986-06-13,Practice 3,1986-06-14,Qualifying,1986-06-14,Race,1986-06-15 00:00:00,False,1986
426,7,USA,Detroit,,1986-06-22 00:00:00,Detroit Grand Prix,conventional,Practice 1,1986-06-20,Practice 2,1986-06-20,Practice 3,1986-06-21,Qualifying,1986-06-21,Race,1986-06-22 00:00:00,False,1986
427,8,France,Le Castellet,,1986-07-06 00:00:00,French Grand Prix,conventional,Practice 1,1986-07-04,Practice 2,1986-07-04,Practice 3,1986-07-05,Qualifying,1986-07-05,Race,1986-07-06 00:00:00,False,1986
428,9,UK,Kent,,1986-07-13 00:00:00,British Grand Prix,conventional,Practice 1,1986-07-11,Practice 2,1986-07-11,Practice 3,1986-07-12,Qualifying,1986-07-12,Race,1986-07-13 00:00:00,False,1986
429,10,Germany,Hockenheim,,1986-07-27 00:00:00,German Grand Prix,conventional,Practice 1,1986-07-25,Practice 2,1986-07-25,Practice 3,1986-07-26,Qualifying,1986-07-26,Race,1986-07-27 00:00:00,False,1986
430,11,Hungary,Budapest,,1986-08-10 00:00:00,Hungarian Grand Prix,conventional,Practice 1,1986-08-08,Practice 2,1986-08-08,Practice 3,1986-08-09,Qualifying,1986-08-09,Race,1986-08-10 00:00:00,False,1986
431,12,Austria,Spielberg,,1986-08-17 00:00:00,Austrian Grand Prix,conventional,Practice 1,1986-08-15,Practice 2,1986-08-15,Practice 3,1986-08-16,Qualifying,1986-08-16,Race,1986-08-17 00:00:00,False,1986
432,13,Italy,Monza,,1986-09-07 00:00:00,Italian Grand Prix,conventional,Practice 1,1986-09-05,Practice 2,1986-09-05,Practice 3,1986-09-06,Qualifying,1986-09-06,Race,1986-09-07 00:00:00,False,1986
433,14,Portugal,Estoril,,1986-09-21 00:00:00,Portuguese Grand Prix,conventional,Practice 1,1986-09-19,Practice 2,1986-09-19,Practice 3,1986-09-20,Qualifying,1986-09-20,Race,1986-09-21 00:00:00,False,1986
434,15,Mexico,Mexico City,,1986-10-12 00:00:00,Mexican Grand Prix,conventional,Practice 1,1986-10-10,Practice 2,1986-10-10,Practice 3,1986-10-11,Qualifying,1986-10-11,Race,1986-10-12 00:00:00,False,1986
435,16,Australia,Adelaide,,1986-10-26 00:00:00,Australian Grand Prix,conventional,Practice 1,1986-10-24,Practice 2,1986-10-24,Practice 3,1986-10-25,Qualifying,1986-10-25,Race,1986-10-26 00:00:00,False,1986
436,1,Brazil,Rio de Janeiro,,1987-04-12 00:00:00,Brazilian Grand Prix,conventional,Practice 1,1987-04-10,Practice 2,1987-04-10,Practice 3,1987-04-11,Qualifying,1987-04-11,Race,1987-04-12 00:00:00,False,1987
437,2,Italy,Imola,,1987-05-03 00:00:00,San Marino Grand Prix,conventional,Practice 1,1987-05-01,Practice 2,1987-05-01,Practice 3,1987-05-02,Qualifying,1987-05-02,Race,1987-05-03 00:00:00,False,1987
438,3,Belgium,Spa,,1987-05-17 00:00:00,Belgian Grand Prix,conventional,Practice 1,1987-05-15,Practice 2,1987-05-15,Practice 3,1987-05-16,Qualifying,1987-05-16,Race,1987-05-17 00:00:00,False,1987
439,4,Monaco,Monte-Carlo,,1987-05-31 00:00:00,Monaco Grand Prix,conventional,Practice 1,1987-05-29,Practice 2,1987-05-29,Practice 3,1987-05-30,Qualifying,1987-05-30,Race,1987-05-31 00:00:00,False,1987
440,5,USA,Detroit,,1987-06-21 00:00:00,Detroit Grand Prix,conventional,Practice 1,1987-06-19,Practice 2,1987-06-19,Practice 3,1987-06-20,Qualifying,1987-06-20,Race,1987-06-21 00:00:00,False,1987
441,6,France,Le Castellet,,1987-07-05 00:00:00,French Grand Prix,conventional,Practice 1,1987-07-03,Practice 2,1987-07-03,Practice 3,1987-07-04,Qualifying,1987-07-04,Race,1987-07-05 00:00:00,False,1987
442,7,UK,Silverstone,,1987-07-12 00:00:00,British Grand Prix,conventional,Practice 1,1987-07-10,Practice 2,1987-07-10,Practice 3,1987-07-11,Qualifying,1987-07-11,Race,1987-07-12 00:00:00,False,1987
443,8,Germany,Hockenheim,,1987-07-26 00:00:00,German Grand Prix,conventional,Practice 1,1987-07-24,Practice 2,1987-07-24,Practice 3,1987-07-25,Qualifying,1987-07-25,Race,1987-07-26 00:00:00,False,1987
444,9,Hungary,Budapest,,1987-08-09 00:00:00,Hungarian Grand Prix,conventional,Practice 1,1987-08-07,Practice 2,1987-08-07,Practice 3,1987-08-08,Qualifying,1987-08-08,Race,1987-08-09 00:00:00,False,1987
445,10,Austria,Spielberg,,1987-08-16 00:00:00,Austrian Grand Prix,conventional,Practice 1,1987-08-14,Practice 2,1987-08-14,Practice 3,1987-08-15,Qualifying,1987-08-15,Race,1987-08-16 00:00:00,False,1987
446,11,Italy,Monza,,1987-09-06 00:00:00,Italian Grand Prix,conventional,Practice 1,1987-09-04,Practice 2,1987-09-04,Practice 3,1987-09-05,Qualifying,1987-09-05,Race,1987-09-06 00:00:00,False,1987
447,12,Portugal,Estoril,,1987-09-20 00:00:00,Portuguese Grand Prix,conventional,Practice 1,1987-09-18,Practice 2,1987-09-18,Practice 3,1987-09-19,Qualifying,1987-09-19,Race,1987-09-20 00:00:00,False,1987
448,13,Spain,Jerez de la Frontera,,1987-09-27 00:00:00,Spanish Grand Prix,conventional,Practice 1,1987-09-25,Practice 2,1987-09-25,Practice 3,1987-09-26,Qualifying,1987-09-26,Race,1987-09-27 00:00:00,False,1987
449,14,Mexico,Mexico City,,1987-10-18 00:00:00,Mexican Grand Prix,conventional,Practice 1,1987-10-16,Practice 2,1987-10-16,Practice 3,1987-10-17,Qualifying,1987-10-17,Race,1987-10-18 00:00:00,False,1987
450,15,Japan,Suzuka,,1987-11-01 00:00:00,Japanese Grand Prix,conventional,Practice 1,1987-10-30,Practice 2,1987-10-30,Practice 3,1987-10-31,Qualifying,1987-10-31,Race,1987-11-01 00:00:00,False,1987
451,16,Australia,Adelaide,,1987-11-15 00:00:00,Australian Grand Prix,conventional,Practice 1,1987-11-13,Practice 2,1987-11-13,Practice 3,1987-11-14,Qualifying,1987-11-14,Race,1987-11-15 00:00:00,False,1987
452,1,Brazil,Rio de Janeiro,,1988-04-03 00:00:00,Brazilian Grand Prix,conventional,Practice 1,1988-04-01,Practice 2,1988-04-01,Practice 3,1988-04-02,Qualifying,1988-04-02,Race,1988-04-03 00:00:00,False,1988
453,2,Italy,Imola,,1988-05-01 00:00:00,San Marino Grand Prix,conventional,Practice 1,1988-04-29,Practice 2,1988-04-29,Practice 3,1988-04-30,Qualifying,1988-04-30,Race,1988-05-01 00:00:00,False,1988
454,3,Monaco,Monte-Carlo,,1988-05-15 00:00:00,Monaco Grand Prix,conventional,Practice 1,1988-05-13,Practice 2,1988-05-13,Practice 3,1988-05-14,Qualifying,1988-05-14,Race,1988-05-15 00:00:00,False,1988
455,4,Mexico,Mexico City,,1988-05-29 00:00:00,Mexican Grand Prix,conventional,Practice 1,1988-05-27,Practice 2,1988-05-27,Practice 3,1988-05-28,Qualifying,1988-05-28,Race,1988-05-29 00:00:00,False,1988
456,5,Canada,Montreal,,1988-06-12 00:00:00,Canadian Grand Prix,conventional,Practice 1,1988-06-10,Practice 2,1988-06-10,Practice 3,1988-06-11,Qualifying,1988-06-11,Race,1988-06-12 00:00:00,False,1988
457,6,USA,Detroit,,1988-06-19 00:00:00,Detroit Grand Prix,conventional,Practice 1,1988-06-17,Practice 2,1988-06-17,Practice 3,1988-06-18,Qualifying,1988-06-18,Race,1988-06-19 00:00:00,False,1988
458,7,France,Le Castellet,,1988-07-03 00:00:00,French Grand Prix,conventional,Practice 1,1988-07-01,Practice 2,1988-07-01,Practice 3,1988-07-02,Qualifying,1988-07-02,Race,1988-07-03 00:00:00,False,1988
459,8,UK,Silverstone,,1988-07-10 00:00:00,British Grand Prix,conventional,Practice 1,1988-07-08,Practice 2,1988-07-08,Practice 3,1988-07-09,Qualifying,1988-07-09,Race,1988-07-10 00:00:00,False,1988
460,9,Germany,Hockenheim,,1988-07-24 00:00:00,German Grand Prix,conventional,Practice 1,1988-07-22,Practice 2,1988-07-22,Practice 3,1988-07-23,Qualifying,1988-07-23,Race,1988-07-24 00:00:00,False,1988
461,10,Hungary,Budapest,,1988-08-07 00:00:00,Hungarian Grand Prix,conventional,Practice 1,1988-08-05,Practice 2,1988-08-05,Practice 3,1988-08-06,Qualifying,1988-08-06,Race,1988-08-07 00:00:00,False,1988
462,11,Belgium,Spa,,1988-08-28 00:00:00,Belgian Grand Prix,conventional,Practice 1,1988-08-26,Practice 2,1988-08-26,Practice 3,1988-08-27,Qualifying,1988-08-27,Race,1988-08-28 00:00:00,False,1988
463,12,Italy,Monza,,1988-09-11 00:00:00,Italian Grand Prix,conventional,Practice 1,1988-09-09,Practice 2,1988-09-09,Practice 3,1988-09-10,Qualifying,1988-09-10,Race,1988-09-11 00:00:00,False,1988
464,13,Portugal,Estoril,,1988-09-25 00:00:00,Portuguese Grand Prix,conventional,Practice 1,1988-09-23,Practice 2,1988-09-23,Practice 3,1988-09-24,Qualifying,1988-09-24,Race,1988-09-25 00:00:00,False,1988
465,14,Spain,Jerez de la Frontera,,1988-10-02 00:00:00,Spanish Grand Prix,conventional,Practice 1,1988-09-30,Practice 2,1988-09-30,Practice 3,1988-10-01,Qualifying,1988-10-01,Race,1988-10-02 00:00:00,False,1988
466,15,Japan,Suzuka,,1988-10-30 00:00:00,Japanese Grand Prix,conventional,Practice 1,1988-10-28,Practice 2,1988-10-28,Practice 3,1988-10-29,Qualifying,1988-10-29,Race,1988-10-30 00:00:00,False,1988
467,16,Australia,Adelaide,,1988-11-13 00:00:00,Australian Grand Prix,conventional,Practice 1,1988-11-11,Practice 2,1988-11-11,Practice 3,1988-11-12,Qualifying,1988-11-12,Race,1988-11-13 00:00:00,False,1988
